id,big5_openness,big5_conscientiousness,big5_extraversion,big5_agreeableness,big5_neuroticism
115,0.567508137619065,0.22066167426736605,0.35452582980376024,0.2782202411619963,0.9999996675185856
116,0.9994945768225059,0.6047190604607806,0.11778832607478396,0.01907473554428285,0.0926793502458324
117,0.9965337538546839,0.08773679020852859,0.26659518638355173,0.033726244255889215,0.8010219685779876
118,0.9717022934232122,0.8965144130848437,0.21262504711635272,0.5329893689003792,0.12964189683744942
119,0.9927173862814972,0.13902008710762648,0.9277962271363014,0.04096264094501023,0.14517470377841435
121,0.9869156842045561,0.6753324099434042,0.36735161575426784,0.06318222760857617,0.0913685016363649
122,0.9909624291401157,0.5272514829366158,0.47295102772395875,0.13884291937997467,0.1472267142230621
123,0.9913232972605186,0.1531648504307438,0.3049699224155063,0.0004001410821578011,0.8208716467590078
125,0.9807274156706055,0.3131967831184839,0.02005786952559918,0.07012719793160482,0.3241633875006692
126,0.9959772162777205,0.41954734747282857,0.16974343572296485,0.02820215564758516,0.3141850127500674
127,0.94477695142453,0.6041435086823148,0.5190975472309989,0.1188874026851735,0.04400956086546093
128,0.8727896370664421,0.6658170471785101,0.5533358872370026,0.11688309310892536,0.020516335342928127
129,0.9993339260168255,0.5737508216753087,0.45582456939550176,0.0946939125178487,0.2877976234004683
130,0.9962116286753576,0.4898745144782971,0.08989521054245059,0.48141555758415533,0.4124848558714356
131,0.9931884314117361,0.5065707714596334,0.04958814203546491,0.23980115146712283,0.6639731566391341
139,0.9684617835789466,0.6749781332779694,0.25134258027176115,0.013900004957211443,0.4392340660315492
140,0.9604857740810305,0.7024063925446897,0.19397323576564351,0.1553808375159445,0.3030657804933834
141,0.9876706798012838,0.6640207820811628,0.14993654576642196,0.026542570836439072,0.07855644041101045
142,0.9939419452176588,0.5186328922935657,0.04982447362656961,0.15957275407624666,0.3267571613733256
143,0.9801222225804594,0.24546177154082155,0.2334411992728902,0.14306726545147797,0.13544478761042456
144,0.9996735033603362,0.3451761354628774,0.20699726129409562,0.21162925963235718,0.8075383777389138
145,0.9973095897410301,0.4112696097649346,0.0775193674427993,0.000549278223439531,0.5055067418791332
146,0.9924995231772435,0.1710098312831802,0.026185081444033143,0.028431811091648163,0.6435623580409116
147,0.9977445169820246,0.756049202748293,0.30073703237442684,0.1517379279199903,0.2272362514250551
148,0.9509454529822521,0.639675731848606,0.20593605488894673,0.3018566429665588,0.13437924781634075
149,0.8432500339848378,0.3646060908533887,0.13242445909262612,0.47831849850358377,0.2958873263578984
151,0.9893558730829279,0.5570510630520507,0.36231595051325005,0.010767523484242814,0.027679647699659693
152,0.9412556632604532,0.7568110677711941,0.22492325935339613,0.2680300239179886,0.153243228998987
153,0.17078513961840974,0.9318049244117425,0.15440456957921223,0.6417716202066718,0.01602281213920531
154,0.9803235719206831,0.33775109037861895,0.6943686326091119,0.04843490933301431,0.13510256821014072
155,0.9946532550101292,0.19391789633280998,0.20076539541332888,0.32734341987221877,0.44737811302660885
156,0.9816804869772398,0.5490708683659904,0.23118556969047155,0.3054488014412928,0.2867970633735686
157,0.9767922430921722,0.5715736752687545,0.4146022573135697,0.2596033177379572,0.04905624112995338
158,0.8253350045472906,0.20498952999598036,0.17427038056912353,0.5593724787639742,0.9425054849266244
159,0.9916580215479516,0.7134980715577623,0.48511776950168545,0.07286537544508431,0.025645621466288904
161,0.9962192977530527,0.22022761762996385,0.07210390286932788,0.0744696171318211,0.6757356639862735
162,0.9975126491886619,0.25418002722528976,0.05665546557721263,0.0008032204970194745,0.6193405194545063
163,0.9998560445494536,0.5067934605056946,0.26216248682862653,0.05389534920643907,0.4309791034302373
164,0.9995147690392308,0.17687924924343212,0.2175719310379513,0.01899135939279295,0.7106583801909132
165,0.9980574288599844,0.7304237259046739,0.07099597894215698,0.1735084962951844,0.10808999754618692
167,0.9804288032397266,0.5773070160160114,0.1021112356781641,0.08332371397149713,0.2460141192520769
168,0.9960785064282442,0.6856885047041167,0.2519455674285509,0.5137622545331649,0.09648320289272583
170,0.9921326119661517,0.3886640310843029,0.5794346584450963,0.3698558725834672,0.19588763884875127
171,0.9439910310578274,0.44350176632106253,0.2100928687694011,0.7308224600312068,0.5893467156543922
172,0.9817590870684016,0.2911997857504707,0.18518266900310715,0.48840139939234806,0.5485641152672216
174,0.999782261523986,0.4741307119487331,0.4840921256364669,0.02721650186500213,0.13138833511174852
175,0.981238815421196,0.5693516988086379,0.11755209813030654,0.13661247451447295,0.12532157644402037
176,0.9793211998440798,0.5062297051155127,0.17550197512592075,0.022173417618261027,0.3374299117644649
177,0.991534227282617,0.5783793405332881,0.15212654690422017,0.05743046716600719,0.499344481506435
178,0.9996695427271773,0.5380505950298018,0.12293819139305551,0.005415982888755,0.44745004914432884
181,0.9624868577004408,0.34788306355889104,0.27238135669082353,0.5376797146386364,0.1644670092545769
182,0.9859348329282622,0.3392675222633704,0.0867308448482304,0.8172004065672845,0.39192732442755995
183,0.994580203392855,0.6385982972295532,0.11101355972262716,0.07388920209487049,0.056006816736928755
184,0.9991720315374857,0.0972387398836107,0.0740921417239292,0.039851229034391145,0.7284302533236596
185,0.9859892364461146,0.3672988739341392,0.5576548200284528,0.010868447981396079,0.03265427935274723
187,0.9972046538572512,0.6141402748812339,0.30922515582045873,0.043680966891204764,0.04228552224388488
188,0.9721964764368374,0.31625661453348075,0.017705373994605034,0.1454669467760672,0.465747474519868
189,0.981842516816749,0.15720608023301974,0.01081699341198955,0.4498637746963134,0.4863330751973088
190,0.9887369321805994,0.7223695656351645,0.5354852614771287,0.21089817367665342,0.1251106434290083
191,0.996895215167638,0.5479157719006023,0.05992784498676651,0.35731707578206695,0.5144104200586123
192,0.9933574304978461,0.34110132169147056,0.04311552243516942,0.029408540324933452,0.6228831588556374
193,0.9955814717508966,0.5505979713970715,0.5178148151537602,0.009441712166560201,0.14450517273094
194,0.9999491590525025,0.6508253864530957,0.08744625559391578,0.14726127428823155,0.29982863388144065
195,0.9966340969132057,0.6495909531680151,0.06765929231670192,0.031360494566966046,0.18471698411915727
196,0.7344332559054523,0.1827070945166171,0.08594530952069818,0.025476099814315645,0.00910744156027965
197,0.9900884219084999,0.8084218979126949,0.018151538076866758,0.30729736122525925,0.1192529094468795
198,0.9979143169287219,0.3213565193910412,0.2102611761152457,0.02953451799057405,0.2836312940646515
199,0.8960704131436384,0.873772388218444,0.5271044243524016,0.9076590169718647,0.13971803480626005
200,0.9946759979531212,0.3758295660295118,0.21607033088117855,0.23765803124815366,0.27914207297995464
201,0.9825624564531537,0.3063075393115697,0.10560045553240355,0.8444961061425135,0.787057485538632
202,0.9926245350841671,0.4942299828098382,0.09359143592962305,0.04638164320657712,0.21818331952708925
203,0.9929876896046345,0.5684265849175331,0.6089622092184219,0.19486678330012552,0.4292332376271499
204,0.9978990515841529,0.3201307881007086,0.3257988750478037,0.1711189544311501,0.5243115526469662
205,0.9777026423857604,0.11391953633691715,0.054886344194308156,0.5698651556988816,0.4145916520824839
206,0.9971832661584512,0.17318511018848215,0.3201825305882841,0.1387855154531698,0.6984971484303669
207,0.9997011017157141,0.48108264141296647,0.45590289200446005,0.19877570076201612,0.22198546780334882
208,0.9871915504567934,0.4894199946782875,0.11369813968804532,0.07774226571226339,0.054050779230822577
209,0.9626114812069422,0.7818471701178751,0.6352512926154836,0.4925518764844932,0.07411697433526965
210,0.9990546893680762,0.07515551533220338,0.3667622375403729,0.21315974992099218,0.6899279477226675
211,0.9771600437511724,0.27641234498047473,0.2088953097910835,0.5175928781906874,0.3718494919692241
212,0.8360052699559852,0.754185934252743,0.5735756420746657,0.09352938081672091,0.07147843207484833
213,0.939725247781801,0.5300762621799014,0.23954690870743406,0.02672472715813279,0.28857271836685594
214,0.9996964309713062,0.5794861163296398,0.10960088497124071,0.044355473700410764,0.11085742725907388
215,0.9984518653730377,0.20847280526024586,0.1364832925850058,0.057991418916987,0.584372016625013
216,0.9991415872226668,0.4710183918939441,0.17297384012716976,0.024871213904245015,0.1514634336657244
217,0.9718093078320564,0.3510030499902935,0.28247857230633494,0.39271472558275977,0.32482747289228187
218,0.9625026257530082,0.05444130365611466,0.11764314959230315,0.2887452349388287,0.7855031772048877
219,0.9994418776532101,0.7083515535625319,0.41569197749812614,0.13034199493504833,0.06002515851778162
220,0.551607071440384,0.5538336424178547,0.14456471579425123,0.5515405905563391,0.47883414827523135
221,0.9883986326765046,0.4666552236175668,0.14749801277595453,0.039856521973606285,0.1745429466934073
222,0.9774010545459552,0.010189348581665758,0.47803526356074527,0.7962442134551404,0.37162626469701787
223,0.6451660287772731,0.5417261589215644,0.3571866232205518,0.6566812383850913,0.12725167609664995
224,0.990540135365582,0.928228063322207,0.3319521152101952,0.5333748088770878,0.6507194969732729
225,0.9199320947824174,0.44923787861515274,0.4616203751144234,0.04054937539097714,0.49623325571842775
227,0.9975851647604164,0.6950788361964588,0.06010024614104231,0.011450050921474664,0.2018502743027294
228,0.9905958410502601,0.49471532591103123,0.09780325975170123,0.16955087587841072,0.35148940185107075
229,0.9804877949065445,0.22859876525040185,0.04219631938740853,0.15302732673410574,0.9323354620571984
230,0.9981811137377756,0.44701736088598404,0.10929718584677411,0.1619586536327911,0.43237739367948336
231,0.997272043994503,0.5314730436821049,0.32129873945045295,0.06110199424253354,0.12195243505786085
232,0.9768603406361984,0.527437488722066,0.11577925586551446,0.1521166978110846,0.37830140367701826
233,0.9621061133029841,0.864931991145546,0.3773003925791836,0.4337140561665483,0.09629182637200812
234,0.9989894638207817,0.4520922626971677,0.1087258283853832,0.13782587884206238,0.5662611698541765
235,0.9999038973995077,0.5564020366532717,0.1918868122734234,0.4611110147694773,0.3519259776950123
236,0.9611664422537356,0.6602886117624795,0.033759404398072235,0.1557860215735119,0.8595468454434403
237,0.9599186632978188,0.17348809513108232,0.20650386391213077,0.12388889252645585,0.8541556047181266
239,0.9905547387680919,0.9157973852108111,0.2738783975081961,0.1361586963731896,0.03050385584617793
241,0.980091124510355,0.34038337685946307,0.03171627236570351,0.48155571370282635,0.07318193153140495
242,0.999446576106976,0.8556929501503336,0.03579755877406321,0.04050123775190323,0.24920644730499159
243,0.996506185483669,0.6454461506878567,0.25241004413196644,0.052105534897747496,0.4389341055543238
245,0.9758058619124124,0.299920312913601,0.11857725994440832,0.005072372293878469,0.2906203055798124
246,0.9877456614606227,0.242826221561877,0.1602131726289051,0.1428101587926483,0.4598755804840472
247,0.9962133478746209,0.5333587844776186,0.35566481193491173,0.015335496296021933,0.10356832639115104
248,0.9376812035160254,0.46743115278072517,0.5602456100639589,0.20858009345903028,0.6994319300023357
249,0.8309457046802984,0.8945615426645793,0.17339403312156482,0.3643636853462565,0.12792079422822678
250,0.9992453738522584,0.36510623239627626,0.027086871009572744,0.603325045125972,0.29242411328735984
251,0.999769235319824,0.5453667754385715,0.11274365886964255,0.05050645130493914,0.5545762440469604
252,0.9978326280677451,0.6541235993715274,0.3383279296606927,0.14927095001814517,0.19752766614170925
253,0.9993431097644141,0.44651861840583995,0.04633789199959626,0.026703658123062635,0.17363835834030628
254,0.9172156804337515,0.018647323067506105,0.16725940185734767,0.04699325689538808,0.5520378502245785
255,0.9718148414653724,0.6250422009373372,0.20035308562721516,0.4291997568677374,0.06357422148805908
258,0.9967498287336021,0.5084229660699947,0.20984758949458893,0.004588699098125704,0.04298920541761231
259,0.9928334218328332,0.3157061472842239,0.056719962215247166,0.03072028784829106,0.30413324568611466
260,0.9894345441201899,0.21878176421945933,0.20759135183072924,0.2575180617041546,0.8593147616276736
261,0.9952296166539818,0.5278417397796556,0.1383155940028617,0.06983116968658704,0.21200306247801037
263,0.9981455625656899,0.6814280196265994,0.11312686032962077,0.03855703828925161,0.09804942399145727
264,0.9941209479010642,0.5837702290670098,0.13032163295869326,0.012089316596311683,0.17964640734107912
266,0.9963440318239527,0.7000841062766356,0.2572429604695904,0.17189826614024262,0.14136444116626734
267,0.9981373199932426,0.04704257617049451,0.022588980474610387,0.2191953715804255,0.9280049211832544
268,0.8719739243958474,0.705628272907465,0.2125482085229895,0.3529356595607822,0.1447000309410187
269,0.9989245997249361,0.6051236040840331,0.10279975801349722,0.09714468065800741,0.133618531595673
270,0.9898100166389168,0.6415026551833143,0.389819807280854,0.019233441254106587,0.018989451524183243
271,0.9971575567192603,0.1927857231763619,0.09229351254840945,0.22848166821030857,0.2704565068976843
272,0.9965746504499846,0.5121628663869817,0.2565427144328928,0.06951427225446244,0.18857065542888285
273,0.9997347643467382,0.6184421844157033,0.17437489269786438,0.02546788580992576,0.15297284504197634
274,0.9964633909894043,0.5643833372779178,0.5096544165114443,0.027625853380930543,0.20147161053755797
276,0.9879602843590447,0.08148404680286553,0.045185110661244976,0.23548601932119811,0.03161518218149495
278,0.9904764017358133,0.36347061830751404,0.0517637822079553,0.0037095033327647076,0.18153876573207023
279,0.9981085241201157,0.697590663191025,0.23604276579481348,0.08809323963623794,0.5769317986540553
280,0.9918021303582871,0.623786161835652,0.08187078000676218,0.04262764837834099,0.3682129101260522
282,0.8915835970836419,0.10629529761238105,0.11112358878612966,0.8488631682639727,0.17565250787893666
285,0.9913362120533358,0.3935334511240674,0.23581183431655361,0.00609399648467579,0.06791511472832557
286,0.8951473346939101,0.16421161655503225,0.10448054727202505,0.4932181650739301,0.6486841879401158
287,0.8916397634349966,0.18131773081558877,0.22502617045256879,0.42207791713067155,0.39732502845975226
288,0.9183384388049689,0.5765005897897393,0.05993891758457093,0.17392794898856911,0.06250192811782823
292,0.9081981409280984,0.9010439593251083,0.2825134701670981,0.6202282703078599,0.5857417786110555
294,0.9803954891186919,0.18370461366643137,0.11007210476655577,0.6361416823561036,0.5228938432288959
296,0.9660386430263079,0.2481809816378554,0.3401008462664865,0.540119972230528,0.9428637102370003
297,0.8956235238913108,0.26642847992933516,0.2676869907895923,0.7775379294677179,0.6861815529625885
298,0.9861037747486788,0.42589453699506125,0.12435660153780714,0.2603418739912592,0.6965336028205389
299,0.9167843390519113,0.69627004504458,0.05426040732234022,0.11458590989472256,0.25446924201119997
300,0.9840788950407081,0.35177632385803304,0.021437328359940777,0.09295453887319305,0.14762153288633345
301,0.9970502262075938,0.2611062827147718,0.04374873141818508,0.50435739512842,0.3415950995196118
306,0.9955395345954652,0.2924915536207737,0.04001475397410442,0.04526009703947065,0.35821060862470677
307,0.9967393216748457,0.41094212203783054,0.3943070117647179,0.4341486156092606,0.5421593565114222
308,0.9965401613551041,0.3921116988328696,0.0498693406180008,0.494851930041225,0.40357123606855677
310,0.9198275423627309,0.6881320274875505,0.22377063817745452,0.8336567987937841,0.7685030607092853
312,0.9909099950292009,0.531092636077782,0.22660732975984538,0.31259059450453264,0.2544918786756595
313,0.9960657213997017,0.5324778037712538,0.36945417784020146,0.056751705699986166,0.11762698233608382
315,0.9961250062549791,0.5489566730148316,0.0652184260515089,0.1623849307490236,0.16187685385823697
316,0.9944108544325791,0.22049394408840406,0.20527015790441167,0.3206507221213592,0.4989276113288841
318,0.9987308330809086,0.44503472233681923,0.45034745135865817,0.10424939341390455,0.2024716417509439
319,0.9936235791175294,0.560344088271014,0.09811530058891277,0.03755593105148847,0.09368685548360645
320,0.995171614490117,0.5676285810603521,0.2546976897024088,0.01819433165554779,0.10330619311455247
321,0.9995198627252067,0.7550958719968632,0.13035308801322798,0.045842934185413464,0.19269997377700615
322,0.999082273287504,0.9337683221420705,0.3414142021476473,0.7991818942926208,0.3065488783231169
323,0.9964198145735433,0.5448871759785394,0.1552500308107812,0.039582529070605,0.18464224407256213
324,0.9990812332300743,0.4127989617161729,0.31938516217009405,0.3378601480376505,0.2372396579070285
325,0.5067029530318641,0.14126459143173797,0.09438862087997535,0.8526984784507328,0.5647278347589851
326,0.9995396761437876,0.5113536251693608,0.14844420565579508,0.02950893897740492,0.6549335885813432
327,0.9462657489219213,0.8150537067192853,0.1334168694486878,0.7429425646929024,0.4251888350189471
328,0.9104783307933573,0.4354387715147646,0.17177387892828672,0.28743643561206955,0.57920898095417
329,0.9730260142239495,0.2939391236426128,0.09980099861963426,0.055087395710896325,0.1407594807586262
330,0.9232673003914802,0.6061897163036987,0.29121594852103727,0.5834775372247647,0.3030989586103255
331,0.9914865344717831,0.5739219487870391,0.10562917477544898,0.04004183563282815,0.344898699168886
333,0.995045476772799,0.5109069086649529,0.18695282407786484,0.15628462720306896,0.5290794593835014
334,0.747034343688324,0.6234676266516985,0.6442697327083058,0.9956212918301031,0.42433685542557315
335,0.9356590038947568,0.781534447502847,0.31885407473006255,0.14549602740409912,0.10199851762978768
339,0.9952104545984262,0.5898420771279804,0.5848302101151736,0.037465219294412544,0.14300343876763205
340,0.9916284535264641,0.3620951373501872,0.21652618878334007,0.10900070553869007,0.6899734609601841
341,0.9992771826845089,0.49474051432535837,0.4641748526732701,0.05462948393969835,0.3938105570318777
343,0.9992515887208911,0.44500962488516543,0.26365449046763056,0.007610867366971363,0.3297127958727433
344,0.9942691250612921,0.5673646861231847,0.16106855919087232,0.03386592175958436,0.09561211958599136
345,0.9918969083382452,0.18260159119945868,0.09920419657197,0.15815535499003952,0.5583506374333492
346,0.9896817105251459,0.6835316092912683,0.08543817880002536,0.14286809519505972,0.1719112147880102
347,0.9437918631004587,0.3655947446539224,0.5975759957198483,0.9048112677637224,0.34890914190195743
348,0.838610538302909,0.8938167288398495,0.2515780196211944,0.19111871336816427,0.10517499656605583
349,0.91194639515889,0.7306385284578274,0.5228929175395977,0.9882588146401995,0.185542092380439
350,0.990907080909941,0.49853566102641733,0.10671000613490295,0.34742709837782915,0.25290465313248894
351,0.995006095170931,0.295970938750653,0.10045383603841068,0.23553551324245298,0.449066803532037
353,0.8396964161586316,0.6413589290021446,0.6100415037071903,0.3526369987227659,0.06518179441033406
354,0.999975998123305,0.4493921074422656,0.37853748606208126,0.05626261274747796,0.39006163529904697
355,0.9844884625871838,0.34194157169177125,0.09420817405387877,0.2122790339794351,0.2727796313174462
356,0.974402189196268,0.5679387728873726,0.39035442973981765,0.1662922430535238,0.039254435754659145
